,ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
232,7.053264074873211,195.1047977193869,21575.441841154352,7.088467275720741,332.5853254790412,430.0715785063285,14.45071532844358,65.61211052133902,3.9642898254621217,0
233,7.166935331509264,196.65796918044512,22693.994340718604,7.159669574754092,330.03277669372693,423.2426674923282,14.438079920249178,68.32471095780532,3.960955794362519,1
234,7.042946309815297,195.78898132399524,21871.77258794802,7.047416323280322,334.43984574420483,420.60977398912905,14.486407689763787,66.18539390320147,3.922540467807883,0
235,6.961807817365432,196.0200835780792,22200.72056969772,7.013158401441891,334.3256854303814,424.8919263860778,14.18038678243127,67.37933805189404,3.971641072276865,0
237,7.143314993797736,194.49213177546775,21903.371524179343,7.068273747519132,333.7159517052442,427.9310175413846,14.319701915094932,66.79064811914728,3.9698987610483982,0
238,7.118536530230614,193.44506117528508,21919.13106507585,7.155988241623857,333.2240326657714,425.25730884193166,14.331807624790384,66.55653913938893,3.9863841906885487,1
239,7.217219628997327,194.7184316173284,22553.159589078816,7.102966095932588,333.59530742466166,429.4493709320154,14.296018916897763,66.34183234258391,4.007732793382215,1
240,7.133626419979764,194.0437936564036,22323.83328708355,7.036448049566533,335.66499488793164,428.34054746290695,14.292334487052369,64.51494749845772,3.955782153693835,1
241,7.045167867849333,195.736618453983,22195.38253251527,7.080238206513188,334.22588341185406,429.1037672412693,14.357917963740707,65.92628914288835,3.982984307952301,0
243,6.998085658463265,197.77944388410776,21475.807291581004,7.101398532590946,331.2165012963081,425.1772744575419,14.389165797922544,65.34263842622052,3.9868209567758575,0
246,7.086885904887245,197.84393153420083,22508.50699159064,7.241267398796362,332.2328905348563,428.1177424754841,14.445813725330853,66.30884320011772,4.002881756774188,1
247,7.053080268085631,195.44935856505455,20804.72397780452,7.060918562124204,332.115751400872,426.3445326569706,14.33020414917943,67.4531707210861,3.944513501538108,0
248,7.049117987298358,197.0003835579385,21918.808117597164,7.162211350859773,333.8863719049636,427.6915068327039,14.32388620735138,66.17114656667331,3.9759621137259393,0
249,6.973521989902177,196.14823741668383,21643.854181241888,6.993012638477028,334.8428290621813,433.1034731323987,14.524952261210402,64.63093926271722,3.9237674578584967,0
250,7.038249742039162,193.9129362588409,22188.51985556321,7.081628709631058,326.05643570618327,420.6983749876427,14.307924836824874,66.7682632099543,4.010919301285122,1
252,7.119450971125346,195.4738263298348,21902.834751672344,7.023994889076373,334.7347811672093,423.54082970780513,14.335420126607977,66.60497835037785,3.996136008187557,1
253,7.313113518515268,197.0449360124857,22028.360037116094,7.202947716070092,329.2210729558991,429.2880818216535,14.31890738353134,65.729960222058,3.954484443925678,1
254,6.867246838884896,194.5548967178997,21619.3318300435,7.131311821307524,331.48375839305845,425.5922878234714,14.452817240044226,66.22757550256229,3.939506174928008,0
255,7.097832462933764,196.57135281336744,22422.181244827407,7.170873320933339,334.0555518459015,426.6271676189827,14.38810113535477,65.0469841951791,3.996835146600859,1
256,7.009420064264119,199.9200957049721,21621.99702037393,6.934581363788757,330.20243004818985,425.7585673174415,14.47855511796231,68.2057030538104,3.961528324250198,0
257,7.191275532053502,193.16918157723453,22703.99175273671,7.276274256582902,333.8398196261736,428.7880839150266,14.225955511878883,66.79588399857421,3.982596119053984,1
258,7.1199485753282605,198.5081833858891,21781.848525449284,7.13057776535396,331.2908894771889,432.5966988036071,14.25171141966578,66.82003374958283,3.975820466749426,0
259,7.1215898314316295,194.72373639328916,21293.34377303127,6.90127481017184,336.778725810423,427.575146587271,14.602554381434132,65.66718000196192,3.987802574409423,0
260,7.20242061085849,194.97994058228176,21038.45154145808,7.212730172673774,336.3937823081624,424.6938298562605,14.0850840048407,65.15090194010365,3.9464121924548032,0
261,7.1285319744329545,195.83265994362128,23217.347405356057,7.172381698103003,335.2717530935579,422.01045701298926,14.407937419536642,66.94244445193279,3.921244148149946,1
262,7.103445592334474,196.6963602226227,22403.89378628132,7.083168023281965,334.17449623670586,423.86402824287467,14.138181882776871,68.37660266613322,3.990842435784826,1
263,7.008631578178468,198.5940433082196,21931.29594595377,7.102627197613411,333.69103557779715,423.1918858044641,14.350474272829606,64.63305372474669,3.969067319238428,0
265,7.132509648363407,194.86032191227403,21590.9087756374,7.067235455319096,332.5857216461194,429.1248182949231,14.18508671376913,65.50799751306857,3.95992864735014,0
266,7.076313684165052,201.3478634173869,22397.52594360193,7.072979482314304,333.71662864346314,435.3364885370951,14.407093720515732,67.53789061053024,4.095944833916004,1
267,7.178379506802413,196.34808686119604,21635.148895126425,7.097609227688108,335.5800100609634,430.0502093445612,14.651687247146093,66.09383120903429,3.952657941464921,0
268,7.06484087507383,193.7750007379663,21843.50323803148,7.103017615017566,334.1973657634631,426.9957129318154,14.08972254481436,67.23961132819008,3.8966898295693233,0
270,6.938331097519926,193.64417159613276,21528.698941938692,7.114006424255842,333.4780334333404,427.1150563116906,14.4732477355271,66.69979095909954,3.9678171893684624,0
271,7.114277764504405,197.02855572566864,22232.12921919267,7.117125451548804,332.520342601335,424.0311681821532,14.224526729710329,66.76998559941119,3.900141451566201,1
272,7.100187038359699,194.4189273449927,22330.08073526035,7.243750015332678,327.888624216574,429.6052154217692,14.297918332801702,66.48320433795826,3.965601404467224,1
273,7.0742410238913696,193.96983355431516,22113.72820575754,7.129463498202953,329.3663129837718,424.6977314431255,14.37568502903827,68.35196852704014,4.05068082906033,1
275,7.214121753935722,194.53777300548396,23144.60378219854,7.273212074235793,332.15699811603776,423.9478259897909,14.513031169675514,65.64176118100363,3.9265387294995566,1
276,7.098799348951394,196.190508807017,21923.477746254543,7.128209446220981,332.69366676728293,421.2171764939764,14.36627348092973,66.39544401408386,4.047417188004477,1
278,7.090828584874091,194.46861354500723,23043.08982626612,7.211102284641845,332.6484942167157,421.45394101844624,14.167047938068135,67.31778963329064,3.9759028562304697,1
279,7.073613340381862,198.27390717879084,21346.653544644258,7.065406115467825,328.68805943999587,429.2144348776357,14.321744343776048,66.06706570394194,3.941386115799365,0
280,7.202408735768455,196.05758559423924,22620.937984301934,7.066935367053642,334.9540643956035,430.49579147500026,14.273663043455723,66.67790343703741,3.9945919969915455,1
282,7.138674943448135,194.5015301620445,21649.03947620412,7.265357398676003,333.2152029951434,421.08208617179866,14.358632323115584,65.56151808050829,3.957135241440375,1
283,7.080619342954614,197.946920288594,22493.2737108255,6.960813263790505,326.8986254171833,424.67916548514006,14.42549163873878,66.34488890469135,3.976267248940014,1
284,7.123006025845495,197.1889811876428,22073.79735910831,7.16918684074434,334.2757314285425,427.7026423472445,14.158906859918456,68.39984007479208,3.927393265952818,1
285,7.034039623120446,198.1831837198944,22770.87244920625,7.250429131431245,329.8580269145101,414.4135020306395,14.306304511525418,67.01353753572245,3.990894015454313,1
286,7.081727021748247,194.50469698960555,22139.724694379445,7.053862031908464,333.8510050314012,425.8927900393098,14.317477568564176,67.41320396894001,3.966658516906437,0
287,7.18318724756281,197.6487272775223,21756.28553347716,7.162720013442659,333.2056098206093,427.5248221606112,14.214985553195486,67.3614011604233,3.956482682399439,0
288,7.120918256464857,198.5220268352409,22131.56932396625,7.095177460213455,331.68951193633177,424.08958321109066,14.10815732295657,67.00071267556824,3.94754284207876,0
289,7.114623005978846,196.21138531849024,21245.59602820477,7.153982653271081,333.1758769390877,429.14007829023353,14.51131374133982,65.86548660037325,3.942889758933308,0
290,7.039232695264304,193.04714200489397,21153.95286772148,7.041255460318027,333.258504498308,431.0711273407839,14.446456407836894,66.65666109388289,3.94432238130138,0
291,7.082211239860386,195.39802998061248,21871.199463740384,7.055999845016637,328.7883908434098,427.1558460385304,14.32625118689362,66.5529130669811,4.0016028754751165,1
292,7.242335967334053,197.24059768069,22535.932390452308,7.086517146643936,336.02925290508097,415.1751708465676,14.329797251838352,66.15797834653524,3.937175914784527,1
293,7.013146860877716,198.44909350840413,22153.614009103567,7.097292443376779,335.538588384543,432.8578885977085,14.2774642790354,66.23362398182421,3.928569323030197,0
294,7.093394264814023,195.17589469932693,21771.640406003848,7.103359427539716,335.3331758731125,424.552496380347,14.342459019293438,66.1158560515031,3.932155923882928,1
295,7.166492350088469,197.3584735694466,22522.074709286557,7.1546278270056,331.8919254409107,425.5616742405856,14.245160501399411,65.82261116609313,4.025629284295848,1
296,7.069797284385732,198.14722485823992,22407.57539863757,7.250359047198815,333.3012270414793,429.5216609265629,14.503918400734928,67.7049807475377,4.006380959589114,1
297,7.17513784353392,194.601864972536,22986.683754176327,7.274236434226256,332.90961811845307,427.7515923663033,14.482551745921583,67.51667369529711,4.030289975252572,1
299,7.203851003427823,196.7395423899858,22313.236920950163,7.072336537846683,336.05699657784,428.7525508867792,14.398548486037388,66.97700470440626,4.012749642079844,1
300,7.113999259955841,194.6456258479959,22031.938965916823,7.287754363664287,334.0579808455891,430.2801627659206,14.570346391754292,67.22555534960571,3.963189123866616,1
302,7.075554659209546,198.34145251203316,22325.85882198684,7.071050388719253,330.76094413638856,428.3717533429456,14.313248486802731,67.01090727099879,4.00669103628573,1
303,7.191586710409661,193.79820855878043,21313.2358755578,7.14782475205197,335.37546764860247,429.4916893114192,14.265243854103865,65.55238495023443,3.955362334927918,0
305,6.977128050876457,195.64539343248427,22190.758128104226,7.122002217682148,335.4805371618513,423.2885095182028,14.573059169559974,66.21548587747522,3.887751388413524,0
306,7.131054372935382,194.67534765624148,22233.89336535396,7.129456932030994,332.3021836883749,422.0758842027271,14.37268503312301,64.60416294309957,3.9240249813292394,1
307,7.077471514444893,196.49883075325488,21965.50137396925,7.282807601997897,331.76744208266257,426.898046293499,14.266577794812225,65.97952362085775,4.005637710066504,1
309,6.90551467029641,192.8652053890661,21671.1742687444,7.05087974797551,337.2953138169128,430.2446866904383,14.62324847140297,66.50434790869782,3.9383789763277166,0
310,7.202941567751461,192.68288162260967,22922.036454620105,7.110699174635164,336.0016111783219,430.00811603264026,14.36588071827883,66.65314913323249,4.026006312043164,1
311,7.13710194033531,195.8452612425062,21718.69189311611,7.240045482913654,334.31731661535946,419.896370702656,14.227506679565922,65.82690680113043,3.9399640583060167,1
312,7.044571198748703,196.46816440641496,22779.0291349798,7.175155473084026,336.17214800598686,423.7458143534758,14.317070612765445,66.2966917490517,4.0405717202306,1
313,7.058715135898553,201.02414048261755,21484.668267321504,7.366491290186987,331.963749779704,420.8080020190357,14.217789441618743,67.49502645053997,3.971132914388317,1
315,7.076696837350371,195.5557023387178,22666.377092116283,7.101817559332146,331.60225656437063,420.6428004819367,14.371549217907956,65.10576995905092,3.9563052017467975,1
316,7.098248814758581,194.9761261604256,21642.157633283783,6.934998562432258,333.9947161062077,421.7968258943172,14.37194322864023,66.83369330651415,3.878072181976077,0
317,7.241147676975306,196.6144582502926,22322.71992442109,7.213477222218351,329.49271670413447,426.4773841678686,14.105320379874753,64.67787764961554,3.968313261870631,1
318,7.169795352013964,196.65215017972665,22384.51944675153,7.144436208167702,332.8369530817214,418.9216982074756,14.275841096643878,66.72229775480575,4.020692091970289,1
319,7.109477303051677,196.1052419808823,21670.654423236803,7.150357808567173,339.0982840101766,423.881387832476,14.531517380384892,66.10179785030547,3.9033096112660375,0
320,7.204040276112955,194.68802355433792,23117.02252790546,7.351212302680281,332.20376619438554,424.0317059934038,14.209873763474285,65.25030553910051,3.985764572330381,1
321,7.071899659080588,195.9076650029852,20703.9605486732,7.108353959178526,333.48849127314924,433.2068255576675,14.346328526251275,67.14694680620252,3.981425365102075,0
322,7.054649573180524,197.67178570659763,22582.39020584445,7.129477032653354,331.91555449597524,425.29013501849937,13.956108744390653,66.19160424275861,4.034745692550904,1
323,7.010994784624001,193.3539946078804,21798.88625678996,7.264474651990331,329.5032765137198,427.7063908754705,14.264058208662602,66.85577148557121,3.980407200072332,1
324,7.246157043409389,195.5311539322836,22019.86562465549,7.110503341434435,334.076365505625,418.7160400034794,14.224000737203744,67.11121814271345,4.004232982903102,1
325,7.220751420263936,199.1540758892908,23005.34747024525,7.176333080296883,332.56315440080647,425.9798678053015,14.132717988975871,66.49027924171425,3.969979322252004,1
326,7.124174209446938,195.16333359590567,21583.37031986566,7.001845365187125,331.92072709929977,429.01653111257775,14.423755845266458,66.36707564154413,3.984851552305105,0
327,7.111762646864303,195.69931070359377,21882.715519793524,7.119312054697975,332.4067975399688,422.4840758721585,14.20049456976414,66.87116034975449,3.973773013924976,1
328,7.080837741315956,194.2757294769169,22629.641616246405,7.165240860809815,331.8860077108442,426.260441464787,14.297566503561082,65.76961730327358,4.03713089501701,1
